Model,FPR,TPR,AUC
LightGBM V2,0.0005300595034539361,0.015707762557077627,0.8404323189982257
LightGBM V2,0.0005471581971137405,0.015707762557077627,0.8404323189982257
LightGBM V2,0.0005471581971137405,0.01643835616438356,0.8404323189982257
LightGBM V2,0.0005642568907735449,0.01643835616438356,0.8404323189982257
LightGBM V2,0.0005642568907735449,0.016621004566210046,0.8404323189982257
LightGBM V2,0.0005984542780931536,0.016621004566210046,0.8404323189982257
LightGBM V2,0.0005984542780931536,0.017168949771689496,0.8404323189982257
LightGBM V2,0.0006668490527323713,0.017168949771689496,0.8404323189982257
LightGBM V2,0.0006668490527323713,0.017351598173515982,0.8404323189982257
LightGBM V2,0.0006839477463921757,0.017351598173515982,0.8404323189982257
LightGBM V2,0.0006839477463921757,0.017534246575342465,0.8404323189982257
LightGBM V2,0.0007010464400519801,0.017534246575342465,0.8404323189982257
LightGBM V2,0.0007010464400519801,0.0182648401826484,0.8404323189982257
LightGBM V2,0.0007181451337117844,0.0182648401826484,0.8404323189982257
LightGBM V2,0.0007181451337117844,0.01863013698630137,0.8404323189982257
LightGBM V2,0.0007352438273715888,0.01863013698630137,0.8404323189982257
LightGBM V2,0.0007352438273715888,0.018995433789954337,0.8404323189982257
LightGBM V2,0.0007694412146911976,0.018995433789954337,0.8404323189982257
LightGBM V2,0.0007694412146911976,0.019726027397260273,0.8404323189982257
LightGBM V2,0.000786539908351002,0.019726027397260273,0.8404323189982257
LightGBM V2,0.000786539908351002,0.01990867579908676,0.8404323189982257
LightGBM V2,0.0008036386020108064,0.01990867579908676,0.8404323189982257
LightGBM V2,0.0008036386020108064,0.02009132420091324,0.8404323189982257
LightGBM V2,0.0008207372956706108,0.020273972602739727,0.8404323189982257
LightGBM V2,0.0008207372956706108,0.020639269406392696,0.8404323189982257
LightGBM V2,0.0008378359893304151,0.020639269406392696,0.8404323189982257
LightGBM V2,0.0008378359893304151,0.021004566210045664,0.8404323189982257
LightGBM V2,0.0008891320703098283,0.021004566210045664,0.8404323189982257
LightGBM V2,0.0008891320703098283,0.021552511415525114,0.8404323189982257
LightGBM V2,0.0009062307639696327,0.021552511415525114,0.8404323189982257
LightGBM V2,0.0009062307639696327,0.021917808219178082,0.8404323189982257
LightGBM V2,0.0009233294576294371,0.021917808219178082,0.8404323189982257
LightGBM V2,0.0009233294576294371,0.02228310502283105,0.8404323189982257
LightGBM V2,0.0009575268449490459,0.02228310502283105,0.8404323189982257
LightGBM V2,0.0009575268449490459,0.024292237442922374,0.8404323189982257
LightGBM V2,0.0009746255386088502,0.024292237442922374,0.8404323189982257
LightGBM V2,0.0009746255386088502,0.025205479452054796,0.8404323189982257
LightGBM V2,0.001008822925928459,0.025205479452054796,0.8404323189982257
LightGBM V2,0.001008822925928459,0.025388127853881278,0.8404323189982257
LightGBM V2,0.0010430203132480679,0.025388127853881278,0.8404323189982257
LightGBM V2,0.0010601190069078723,0.025570776255707764,0.8404323189982257
LightGBM V2,0.0010601190069078723,0.026118721461187214,0.8404323189982257
LightGBM V2,0.0010772177005676767,0.026118721461187214,0.8404323189982257
LightGBM V2,0.0010772177005676767,0.0263013698630137,0.8404323189982257
LightGBM V2,0.001094316394227481,0.0263013698630137,0.8404323189982257
LightGBM V2,0.001094316394227481,0.02684931506849315,0.8404323189982257
LightGBM V2,0.0011114150878872855,0.02684931506849315,0.8404323189982257
LightGBM V2,0.0011114150878872855,0.02721461187214612,0.8404323189982257
LightGBM V2,0.0011285137815470899,0.02721461187214612,0.8404323189982257
LightGBM V2,0.0011285137815470899,0.02958904109589041,0.8404323189982257
LightGBM V2,0.0012482046371657205,0.02958904109589041,0.8404323189982257
LightGBM V2,0.0012482046371657205,0.029771689497716896,0.8404323189982257
LightGBM V2,0.001265303330825525,0.029771689497716896,0.8404323189982257
LightGBM V2,0.001265303330825525,0.030136986301369864,0.8404323189982257
LightGBM V2,0.0012824020244853293,0.030136986301369864,0.8404323189982257
LightGBM V2,0.0012824020244853293,0.030319634703196346,0.8404323189982257
LightGBM V2,0.0013165994118049381,0.030319634703196346,0.8404323189982257
LightGBM V2,0.0013165994118049381,0.030502283105022832,0.8404323189982257
LightGBM V2,0.0013678954927843514,0.030502283105022832,0.8404323189982257
LightGBM V2,0.0013678954927843514,0.0308675799086758,0.8404323189982257
LightGBM V2,0.0013849941864441558,0.0308675799086758,0.8404323189982257
LightGBM V2,0.0013849941864441558,0.031050228310502283,0.8404323189982257
LightGBM V2,0.0014191915737637643,0.031050228310502283,0.8404323189982257
LightGBM V2,0.0014191915737637643,0.03123287671232877,0.8404323189982257
LightGBM V2,0.0014533889610833732,0.03123287671232877,0.8404323189982257
LightGBM V2,0.0014533889610833732,0.03159817351598174,0.8404323189982257
LightGBM V2,0.0014704876547431776,0.03159817351598174,0.8404323189982257
LightGBM V2,0.0014704876547431776,0.03178082191780822,0.8404323189982257
LightGBM V2,0.0015217837357225908,0.03178082191780822,0.8404323189982257
LightGBM V2,0.0015217837357225908,0.032146118721461184,0.8404323189982257
LightGBM V2,0.0015388824293823952,0.032146118721461184,0.8404323189982257
